colour	y	x	key	tooltip	clickSelects	showSelected1	showSelected2	fill
#00BFFF	2	-1.44054619209723	rpart3	rpart fold 3 MSE=0.036	3	rpart	sin impossible 100	#00BFFF
#00BFFF	2	-1.45193588372909	rpart3	rpart fold 3 MSE=0.035	3	rpart	sin impossible 178	#00BFFF
#00BFFF	2	-1.50748873989818	rpart3	rpart fold 3 MSE=0.031	3	rpart	sin impossible 316	#00BFFF
#00BFFF	2	-1.55027892426972	rpart3	rpart fold 3 MSE=0.028	3	rpart	sin impossible 562	#00BFFF
#00BFFF	2	-1.55065807169293	rpart3	rpart fold 3 MSE=0.028	3	rpart	sin impossible 1000	#00BFFF
#00BFFF	2	-1.52490364458148	rpart4	rpart fold 4 MSE=0.030	4	rpart	sin impossible 10	#00BFFF
#00BFFF	2	-1.54532061277315	rpart4	rpart fold 4 MSE=0.028	4	rpart	sin impossible 18	#00BFFF
#00BFFF	2	-1.50779006354897	rpart4	rpart fold 4 MSE=0.031	4	rpart	sin impossible 32	#00BFFF
#00BFFF	2	-1.47606362283071	rpart4	rpart fold 4 MSE=0.033	4	rpart	sin impossible 56	#00BFFF
#00BFFF	2	-1.45104970828493	rpart4	rpart fold 4 MSE=0.035	4	rpart	sin impossible 100	#00BFFF
#00BFFF	2	-1.45205773355122	rpart4	rpart fold 4 MSE=0.035	4	rpart	sin impossible 178	#00BFFF
#00BFFF	2	-1.50866740517581	rpart4	rpart fold 4 MSE=0.031	4	rpart	sin impossible 316	#00BFFF
#00BFFF	2	-1.54753382482653	rpart4	rpart fold 4 MSE=0.028	4	rpart	sin impossible 562	#00BFFF
#00BFFF	2	-1.54811391626982	rpart4	rpart fold 4 MSE=0.028	4	rpart	sin impossible 1000	#00BFFF
#00BFFF	2	-1.63091646750097	rpart5	rpart fold 5 MSE=0.023	5	rpart	sin impossible 10	#00BFFF
#00BFFF	2	-1.63079997842918	rpart5	rpart fold 5 MSE=0.023	5	rpart	sin impossible 18	#00BFFF
#00BFFF	2	-1.56932675680924	rpart5	rpart fold 5 MSE=0.027	5	rpart	sin impossible 32	#00BFFF
#00BFFF	2	-1.52499724166717	rpart5	rpart fold 5 MSE=0.030	5	rpart	sin impossible 56	#00BFFF
#00BFFF	2	-1.51644925071461	rpart5	rpart fold 5 MSE=0.030	5	rpart	sin impossible 100	#00BFFF
#00BFFF	2	-1.56724886059593	rpart5	rpart fold 5 MSE=0.027	5	rpart	sin impossible 178	#00BFFF
#00BFFF	2	-1.59523925304918	rpart5	rpart fold 5 MSE=0.025	5	rpart	sin impossible 316	#00BFFF
#00BFFF	2	-1.62213671085346	rpart5	rpart fold 5 MSE=0.024	5	rpart	sin impossible 562	#00BFFF
#00BFFF	2	-1.60537117586339	rpart5	rpart fold 5 MSE=0.025	5	rpart	sin impossible 1000	#00BFFF
#00BFFF	2	-1.47167226467287	rpart6	rpart fold 6 MSE=0.034	6	rpart	sin impossible 10	#00BFFF
#00BFFF	2	-1.4737058516913	rpart6	rpart fold 6 MSE=0.034	6	rpart	sin impossible 18	#00BFFF
#00BFFF	2	-1.48062199682211	rpart6	rpart fold 6 MSE=0.033	6	rpart	sin impossible 32	#00BFFF
#00BFFF	2	-1.46588609953871	rpart6	rpart fold 6 MSE=0.034	6	rpart	sin impossible 56	#00BFFF
#00BFFF	2	-1.49189214286633	rpart6	rpart fold 6 MSE=0.032	6	rpart	sin impossible 100	#00BFFF
#00BFFF	2	-1.49910754065235	rpart6	rpart fold 6 MSE=0.032	6	rpart	sin impossible 178	#00BFFF
#00BFFF	2	-1.48493515302091	rpart6	rpart fold 6 MSE=0.033	6	rpart	sin impossible 316	#00BFFF
#00BFFF	2	-1.51986087006355	rpart6	rpart fold 6 MSE=0.030	6	rpart	sin impossible 562	#00BFFF
#00BFFF	2	-1.51990214294009	rpart6	rpart fold 6 MSE=0.030	6	rpart	sin impossible 1000	#00BFFF
#FF0000	1	-1.49867113379997	featureless1	featureless fold 1 MSE=0.032	1	featureless	sin impossible 10	#FF0000
#FF0000	1	-1.58248342804228	featureless1	featureless fold 1 MSE=0.026	1	featureless	sin impossible 18	#FF0000
#FF0000	1	-1.5747376387546	featureless1	featureless fold 1 MSE=0.027	1	featureless	sin impossible 32	#FF0000
#FF0000	1	-1.58144206233631	featureless1	featureless fold 1 MSE=0.026	1	featureless	sin impossible 56	#FF0000
#FF0000	1	-1.58189014139595	featureless1	featureless fold 1 MSE=0.026	1	featureless	sin impossible 100	#FF0000
#FF0000	1	-1.58176103202541	featureless1	featureless fold 1 MSE=0.026	1	featureless	sin impossible 178	#FF0000
#FF0000	1	-1.58212485556013	featureless1	featureless fold 1 MSE=0.026	1	featureless	sin impossible 316	#FF0000
#FF0000	1	-1.58189008765224	featureless1	featureless fold 1 MSE=0.026	1	featureless	sin impossible 562	#FF0000
#FF0000	1	-1.58250746155501	featureless1	featureless fold 1 MSE=0.026	1	featureless	sin impossible 1000	#FF0000
#FF0000	1	-1.57238895337782	featureless2	featureless fold 2 MSE=0.027	2	featureless	sin impossible 10	#FF0000
#FF0000	1	-1.53887860164293	featureless2	featureless fold 2 MSE=0.029	2	featureless	sin impossible 18	#FF0000
#FF0000	1	-1.57415764545516	featureless2	featureless fold 2 MSE=0.027	2	featureless	sin impossible 32	#FF0000
#FF0000	1	-1.57078274783822	featureless2	featureless fold 2 MSE=0.027	2	featureless	sin impossible 56	#FF0000
#FF0000	1	-1.57107777117711	featureless2	featureless fold 2 MSE=0.027	2	featureless	sin impossible 100	#FF0000
#FF0000	1	-1.5739569328733	featureless2	featureless fold 2 MSE=0.027	2	featureless	sin impossible 178	#FF0000
#FF0000	1	-1.57388460847852	featureless2	featureless fold 2 MSE=0.027	2	featureless	sin impossible 316	#FF0000
#FF0000	1	-1.57509369557975	featureless2	featureless fold 2 MSE=0.027	2	featureless	sin impossible 562	#FF0000
#FF0000	1	-1.57500757918434	featureless2	featureless fold 2 MSE=0.027	2	featureless	sin impossible 1000	#FF0000
#FF0000	1	-1.53616670844151	featureless3	featureless fold 3 MSE=0.029	3	featureless	sin impossible 10	#FF0000
#FF0000	1	-1.53908055321652	featureless3	featureless fold 3 MSE=0.029	3	featureless	sin impossible 18	#FF0000
#FF0000	1	-1.5457508639902	featureless3	featureless fold 3 MSE=0.028	3	featureless	sin impossible 32	#FF0000
#FF0000	1	-1.5507215462125	featureless3	featureless fold 3 MSE=0.028	3	featureless	sin impossible 56	#FF0000
#FF0000	1	-1.55048096702251	featureless3	featureless fold 3 MSE=0.028	3	featureless	sin impossible 100	#FF0000
#FF0000	1	-1.55039144189627	featureless3	featureless fold 3 MSE=0.028	3	featureless	sin impossible 178	#FF0000
#FF0000	1	-1.55078483624141	featureless3	featureless fold 3 MSE=0.028	3	featureless	sin impossible 316	#FF0000
#FF0000	1	-1.55027892426972	featureless3	featureless fold 3 MSE=0.028	3	featureless	sin impossible 562	#FF0000
#FF0000	1	-1.55065807169293	featureless3	featureless fold 3 MSE=0.028	3	featureless	sin impossible 1000	#FF0000
#FF0000	1	-1.52490364458148	featureless4	featureless fold 4 MSE=0.030	4	featureless	sin impossible 10	#FF0000
#FF0000	1	-1.54532061277315	featureless4	featureless fold 4 MSE=0.028	4	featureless	sin impossible 18	#FF0000
#FF0000	1	-1.53426719348198	featureless4	featureless fold 4 MSE=0.029	4	featureless	sin impossible 32	#FF0000
#FF0000	1	-1.54518719685794	featureless4	featureless fold 4 MSE=0.028	4	featureless	sin impossible 56	#FF0000
#FF0000	1	-1.54808256973432	featureless4	featureless fold 4 MSE=0.028	4	featureless	sin impossible 100	#FF0000
#FF0000	1	-1.54822342498079	featureless4	featureless fold 4 MSE=0.028	4	featureless	sin impossible 178	#FF0000
#FF0000	1	-1.54823054653018	featureless4	featureless fold 4 MSE=0.028	4	featureless	sin impossible 316	#FF0000
#FF0000	1	-1.54753382482653	featureless4	featureless fold 4 MSE=0.028	4	featureless	sin impossible 562	#FF0000
#FF0000	1	-1.54811391626982	featureless4	featureless fold 4 MSE=0.028	4	featureless	sin impossible 1000	#FF0000
#FF0000	1	-1.63091646750097	featureless5	featureless fold 5 MSE=0.023	5	featureless	sin impossible 10	#FF0000
#FF0000	1	-1.63079997842918	featureless5	featureless fold 5 MSE=0.023	5	featureless	sin impossible 18	#FF0000
#FF0000	1	-1.59709376379514	featureless5	featureless fold 5 MSE=0.025	5	featureless	sin impossible 32	#FF0000
#FF0000	1	-1.619242804392	featureless5	featureless fold 5 MSE=0.024	5	featureless	sin impossible 56	#FF0000
#FF0000	1	-1.61493419082185	featureless5	featureless fold 5 MSE=0.024	5	featureless	sin impossible 100	#FF0000
#FF0000	1	-1.6222238197475	featureless5	featureless fold 5 MSE=0.024	5	featureless	sin impossible 178	#FF0000
#FF0000	1	-1.62224527484567	featureless5	featureless fold 5 MSE=0.024	5	featureless	sin impossible 316	#FF0000
#FF0000	1	-1.62213671085346	featureless5	featureless fold 5 MSE=0.024	5	featureless	sin impossible 562	#FF0000
#FF0000	1	-1.62245413428924	featureless5	featureless fold 5 MSE=0.024	5	featureless	sin impossible 1000	#FF0000
#FF0000	1	-1.47167226467287	featureless6	featureless fold 6 MSE=0.034	6	featureless	sin impossible 10	#FF0000
#FF0000	1	-1.4737058516913	featureless6	featureless fold 6 MSE=0.034	6	featureless	sin impossible 18	#FF0000
#FF0000	1	-1.52636416045019	featureless6	featureless fold 6 MSE=0.030	6	featureless	sin impossible 32	#FF0000
#FF0000	1	-1.52940349182323	featureless6	featureless fold 6 MSE=0.030	6	featureless	sin impossible 56	#FF0000
#FF0000	1	-1.52848407177672	featureless6	featureless fold 6 MSE=0.030	6	featureless	sin impossible 100	#FF0000
#FF0000	1	-1.51977299975038	featureless6	featureless fold 6 MSE=0.030	6	featureless	sin impossible 178	#FF0000
#FF0000	1	-1.5161698159491	featureless6	featureless fold 6 MSE=0.030	6	featureless	sin impossible 316	#FF0000
#FF0000	1	-1.51986087006355	featureless6	featureless fold 6 MSE=0.030	6	featureless	sin impossible 562	#FF0000
#FF0000	1	-1.51990214294009	featureless6	featureless fold 6 MSE=0.030	6	featureless	sin impossible 1000	#FF0000
#00BFFF	2	-1.67323787029126	rpart1	rpart fold 1 MSE=0.021	1	rpart	constant easy 10	#00BFFF
#00BFFF	2	-1.68183934782743	rpart1	rpart fold 1 MSE=0.021	1	rpart	constant easy 18	#00BFFF
#00BFFF	2	-1.64107810375329	rpart1	rpart fold 1 MSE=0.023	1	rpart	constant easy 32	#00BFFF
#00BFFF	2	-1.63174527412089	rpart1	rpart fold 1 MSE=0.023	1	rpart	constant easy 56	#00BFFF
#00BFFF	2	-1.64462192889611	rpart1	rpart fold 1 MSE=0.023	1	rpart	constant easy 100	#00BFFF
#00BFFF	2	-1.64566550770412	rpart1	rpart fold 1 MSE=0.023	1	rpart	constant easy 178	#00BFFF
#00BFFF	2	-1.65397026830867	rpart1	rpart fold 1 MSE=0.022	1	rpart	constant easy 316	#00BFFF
#00BFFF	2	-1.67623364108289	rpart1	rpart fold 1 MSE=0.021	1	rpart	constant easy 562	#00BFFF
#00BFFF	2	-1.67470308331666	rpart1	rpart fold 1 MSE=0.021	1	rpart	constant easy 1000	#00BFFF
#00BFFF	2	-1.56868300418056	rpart2	rpart fold 2 MSE=0.027	2	rpart	constant easy 10	#00BFFF
#00BFFF	2	-1.57038373951243	rpart2	rpart fold 2 MSE=0.027	2	rpart	constant easy 18	#00BFFF
#00BFFF	2	-1.47760220026309	rpart2	rpart fold 2 MSE=0.033	2	rpart	constant easy 32	#00BFFF
#00BFFF	2	-1.47578076556738	rpart2	rpart fold 2 MSE=0.033	2	rpart	constant easy 56	#00BFFF
#00BFFF	2	-1.50722402801768	rpart2	rpart fold 2 MSE=0.031	2	rpart	constant easy 100	#00BFFF
#00BFFF	2	-1.54207829122728	rpart2	rpart fold 2 MSE=0.029	2	rpart	constant easy 178	#00BFFF
#00BFFF	2	-1.57737509535898	rpart2	rpart fold 2 MSE=0.026	2	rpart	constant easy 316	#00BFFF
#00BFFF	2	-1.57159649569328	rpart2	rpart fold 2 MSE=0.027	2	rpart	constant easy 562	#00BFFF
#00BFFF	2	-1.57040727344175	rpart2	rpart fold 2 MSE=0.027	2	rpart	constant easy 1000	#00BFFF
#00BFFF	2	-1.65424742300773	rpart3	rpart fold 3 MSE=0.022	3	rpart	constant easy 10	#00BFFF
#00BFFF	2	-1.60684904986262	rpart3	rpart fold 3 MSE=0.025	3	rpart	constant easy 18	#00BFFF
#00BFFF	2	-1.47784980081149	rpart3	rpart fold 3 MSE=0.033	3	rpart	constant easy 32	#00BFFF
#00BFFF	2	-1.55341723082017	rpart3	rpart fold 3 MSE=0.028	3	rpart	constant easy 56	#00BFFF
#00BFFF	2	-1.55824340229101	rpart3	rpart fold 3 MSE=0.028	3	rpart	constant easy 100	#00BFFF
#00BFFF	2	-1.5962752329773	rpart3	rpart fold 3 MSE=0.025	3	rpart	constant easy 178	#00BFFF
#00BFFF	2	-1.60666507391566	rpart3	rpart fold 3 MSE=0.025	3	rpart	constant easy 316	#00BFFF
#00BFFF	2	-1.63176892673536	rpart3	rpart fold 3 MSE=0.023	3	rpart	constant easy 562	#00BFFF
#00BFFF	2	-1.6660158530885	rpart3	rpart fold 3 MSE=0.022	3	rpart	constant easy 1000	#00BFFF
#00BFFF	2	-1.60173343002847	rpart4	rpart fold 4 MSE=0.025	4	rpart	constant easy 10	#00BFFF
#00BFFF	2	-1.58149293186353	rpart4	rpart fold 4 MSE=0.026	4	rpart	constant easy 18	#00BFFF
#00BFFF	2	-1.60331732412637	rpart4	rpart fold 4 MSE=0.025	4	rpart	constant easy 32	#00BFFF
#00BFFF	2	-1.5543339755362	rpart4	rpart fold 4 MSE=0.028	4	rpart	constant easy 56	#00BFFF
#00BFFF	2	-1.57444274015584	rpart4	rpart fold 4 MSE=0.027	4	rpart	constant easy 100	#00BFFF
#00BFFF	2	-1.52538689555932	rpart4	rpart fold 4 MSE=0.030	4	rpart	constant easy 178	#00BFFF
#00BFFF	2	-1.57201058982427	rpart4	rpart fold 4 MSE=0.027	4	rpart	constant easy 316	#00BFFF
#00BFFF	2	-1.58757089604392	rpart4	rpart fold 4 MSE=0.026	4	rpart	constant easy 562	#00BFFF
#00BFFF	2	-1.60200271022318	rpart4	rpart fold 4 MSE=0.025	4	rpart	constant easy 1000	#00BFFF
#00BFFF	2	-1.64475155209712	rpart5	rpart fold 5 MSE=0.023	5	rpart	constant easy 10	#00BFFF
#00BFFF	2	-1.64312801647391	rpart5	rpart fold 5 MSE=0.023	5	rpart	constant easy 18	#00BFFF
#00BFFF	2	-1.61894471330862	rpart5	rpart fold 5 MSE=0.024	5	rpart	constant easy 32	#00BFFF
#00BFFF	2	-1.62332464881992	rpart5	rpart fold 5 MSE=0.024	5	rpart	constant easy 56	#00BFFF
#00BFFF	2	-1.58488346363022	rpart5	rpart fold 5 MSE=0.026	5	rpart	constant easy 100	#00BFFF
#00BFFF	2	-1.54684633112493	rpart5	rpart fold 5 MSE=0.028	5	rpart	constant easy 178	#00BFFF
#00BFFF	2	-1.61823848274722	rpart5	rpart fold 5 MSE=0.024	5	rpart	constant easy 316	#00BFFF
#00BFFF	2	-1.62106809626213	rpart5	rpart fold 5 MSE=0.024	5	rpart	constant easy 562	#00BFFF
#00BFFF	2	-1.64630177273113	rpart5	rpart fold 5 MSE=0.023	5	rpart	constant easy 1000	#00BFFF
#00BFFF	2	-1.62218411535181	rpart6	rpart fold 6 MSE=0.024	6	rpart	constant easy 10	#00BFFF
#00BFFF	2	-1.6535787519334	rpart6	rpart fold 6 MSE=0.022	6	rpart	constant easy 18	#00BFFF
#00BFFF	2	-1.60200787592078	rpart6	rpart fold 6 MSE=0.025	6	rpart	constant easy 32	#00BFFF
#00BFFF	2	-1.64972807552857	rpart6	rpart fold 6 MSE=0.022	6	rpart	constant easy 56	#00BFFF
#00BFFF	2	-1.61528925868603	rpart6	rpart fold 6 MSE=0.024	6	rpart	constant easy 100	#00BFFF
#00BFFF	2	-1.5877474784323	rpart6	rpart fold 6 MSE=0.026	6	rpart	constant easy 178	#00BFFF
#00BFFF	2	-1.60411125036038	rpart6	rpart fold 6 MSE=0.025	6	rpart	constant easy 316	#00BFFF
#00BFFF	2	-1.60614328515718	rpart6	rpart fold 6 MSE=0.025	6	rpart	constant easy 562	#00BFFF
#00BFFF	2	-1.64892370575324	rpart6	rpart fold 6 MSE=0.022	6	rpart	constant easy 1000	#00BFFF
#FF0000	1	-1.67323787029126	featureless1	featureless fold 1 MSE=0.021	1	featureless	constant easy 10	#FF0000
#FF0000	1	-1.68183934782743	featureless1	featureless fold 1 MSE=0.021	1	featureless	constant easy 18	#FF0000
#FF0000	1	-1.67257471773519	featureless1	featureless fold 1 MSE=0.021	1	featureless	constant easy 32	#FF0000
#FF0000	1	-1.67878775858659	featureless1	featureless fold 1 MSE=0.021	1	featureless	constant easy 56	#FF0000
#FF0000	1	-1.68181683543151	featureless1	featureless fold 1 MSE=0.021	1	featureless	constant easy 100	#FF0000
#FF0000	1	-1.67920465883991	featureless1	featureless fold 1 MSE=0.021	1	featureless	constant easy 178	#FF0000
#FF0000	1	-1.67446661310651	featureless1	featureless fold 1 MSE=0.021	1	featureless	constant easy 316	#FF0000
#FF0000	1	-1.67623364108289	featureless1	featureless fold 1 MSE=0.021	1	featureless	constant easy 562	#FF0000
#FF0000	1	-1.67470308331666	featureless1	featureless fold 1 MSE=0.021	1	featureless	constant easy 1000	#FF0000
#FF0000	1	-1.56868300418056	featureless2	featureless fold 2 MSE=0.027	2	featureless	constant easy 10	#FF0000
#FF0000	1	-1.57038373951243	featureless2	featureless fold 2 MSE=0.027	2	featureless	constant easy 18	#FF0000
#FF0000	1	-1.56281480291469	featureless2	featureless fold 2 MSE=0.027	2	featureless	constant easy 32	#FF0000
#FF0000	1	-1.57057655011382	featureless2	featureless fold 2 MSE=0.027	2	featureless	constant easy 56	#FF0000
#FF0000	1	-1.56540104258821	featureless2	featureless fold 2 MSE=0.027	2	featureless	constant easy 100	#FF0000
#FF0000	1	-1.57044162229063	featureless2	featureless fold 2 MSE=0.027	2	featureless	constant easy 178	#FF0000
#FF0000	1	-1.57007936734616	featureless2	featureless fold 2 MSE=0.027	2	featureless	constant easy 316	#FF0000
#FF0000	1	-1.57019355004033	featureless2	featureless fold 2 MSE=0.027	2	featureless	constant easy 562	#FF0000
#FF0000	1	-1.57040727344175	featureless2	featureless fold 2 MSE=0.027	2	featureless	constant easy 1000	#FF0000
#FF0000	1	-1.65424742300773	featureless3	featureless fold 3 MSE=0.022	3	featureless	constant easy 10	#FF0000
#FF0000	1	-1.60684904986262	featureless3	featureless fold 3 MSE=0.025	3	featureless	constant easy 18	#FF0000
#FF0000	1	-1.63387740393944	featureless3	featureless fold 3 MSE=0.023	3	featureless	constant easy 32	#FF0000
#FF0000	1	-1.66463992994414	featureless3	featureless fold 3 MSE=0.022	3	featureless	constant easy 56	#FF0000
#FF0000	1	-1.66522864767712	featureless3	featureless fold 3 MSE=0.022	3	featureless	constant easy 100	#FF0000
#FF0000	1	-1.66558713840138	featureless3	featureless fold 3 MSE=0.022	3	featureless	constant easy 178	#FF0000
#FF0000	1	-1.66425925265202	featureless3	featureless fold 3 MSE=0.022	3	featureless	constant easy 316	#FF0000
#FF0000	1	-1.6658682058682	featureless3	featureless fold 3 MSE=0.022	3	featureless	constant easy 562	#FF0000
#FF0000	1	-1.6660158530885	featureless3	featureless fold 3 MSE=0.022	3	featureless	constant easy 1000	#FF0000
#FF0000	1	-1.60173343002847	featureless4	featureless fold 4 MSE=0.025	4	featureless	constant easy 10	#FF0000
#FF0000	1	-1.58149293186353	featureless4	featureless fold 4 MSE=0.026	4	featureless	constant easy 18	#FF0000
#FF0000	1	-1.59456956968695	featureless4	featureless fold 4 MSE=0.025	4	featureless	constant easy 32	#FF0000
#FF0000	1	-1.59131569065386	featureless4	featureless fold 4 MSE=0.026	4	featureless	constant easy 56	#FF0000
#FF0000	1	-1.60175663985834	featureless4	featureless fold 4 MSE=0.025	4	featureless	constant easy 100	#FF0000
#FF0000	1	-1.60089274212606	featureless4	featureless fold 4 MSE=0.025	4	featureless	constant easy 178	#FF0000
#FF0000	1	-1.60202912212021	featureless4	featureless fold 4 MSE=0.025	4	featureless	constant easy 316	#FF0000
#FF0000	1	-1.60166627039449	featureless4	featureless fold 4 MSE=0.025	4	featureless	constant easy 562	#FF0000
#FF0000	1	-1.60200271022318	featureless4	featureless fold 4 MSE=0.025	4	featureless	constant easy 1000	#FF0000
#FF0000	1	-1.64475155209712	featureless5	featureless fold 5 MSE=0.023	5	featureless	constant easy 10	#FF0000
#FF0000	1	-1.64312801647391	featureless5	featureless fold 5 MSE=0.023	5	featureless	constant easy 18	#FF0000
#FF0000	1	-1.64581308073169	featureless5	featureless fold 5 MSE=0.023	5	featureless	constant easy 32	#FF0000
#FF0000	1	-1.64620666206749	featureless5	featureless fold 5 MSE=0.023	5	featureless	constant easy 56	#FF0000
#FF0000	1	-1.64653876635627	featureless5	featureless fold 5 MSE=0.023	5	featureless	constant easy 100	#FF0000
#FF0000	1	-1.64513518419716	featureless5	featureless fold 5 MSE=0.023	5	featureless	constant easy 178	#FF0000
#FF0000	1	-1.64654351635632	featureless5	featureless fold 5 MSE=0.023	5	featureless	constant easy 316	#FF0000
#FF0000	1	-1.64615089979159	featureless5	featureless fold 5 MSE=0.023	5	featureless	constant easy 562	#FF0000
#FF0000	1	-1.64630177273113	featureless5	featureless fold 5 MSE=0.023	5	featureless	constant easy 1000	#FF0000
#FF0000	1	-1.62218411535181	featureless6	featureless fold 6 MSE=0.024	6	featureless	constant easy 10	#FF0000
#FF0000	1	-1.6535787519334	featureless6	featureless fold 6 MSE=0.022	6	featureless	constant easy 18	#FF0000
#FF0000	1	-1.6513331368186	featureless6	featureless fold 6 MSE=0.022	6	featureless	constant easy 32	#FF0000
#FF0000	1	-1.64599881883072	featureless6	featureless fold 6 MSE=0.023	6	featureless	constant easy 56	#FF0000
#FF0000	1	-1.64998421446975	featureless6	featureless fold 6 MSE=0.022	6	featureless	constant easy 100	#FF0000
#FF0000	1	-1.65389806611925	featureless6	featureless fold 6 MSE=0.022	6	featureless	constant easy 178	#FF0000
#FF0000	1	-1.65264505717018	featureless6	featureless fold 6 MSE=0.022	6	featureless	constant easy 316	#FF0000
#FF0000	1	-1.65159985378563	featureless6	featureless fold 6 MSE=0.022	6	featureless	constant easy 562	#FF0000
#FF0000	1	-1.64892370575324	featureless6	featureless fold 6 MSE=0.022	6	featureless	constant easy 1000	#FF0000
#00BFFF	2	-1.63384760737501	rpart1	rpart fold 1 MSE=0.023	1	rpart	constant hard 10	#00BFFF
#00BFFF	2	-1.6355730930669	rpart1	rpart fold 1 MSE=0.023	1	rpart	constant hard 18	#00BFFF
#00BFFF	2	-1.58735445410485	rpart1	rpart fold 1 MSE=0.026	1	rpart	constant hard 32	#00BFFF
#00BFFF	2	-1.59025495871471	rpart1	rpart fold 1 MSE=0.026	1	rpart	constant hard 56	#00BFFF
#00BFFF	2	-1.52162880809621	rpart1	rpart fold 1 MSE=0.030	1	rpart	constant hard 100	#00BFFF
#00BFFF	2	-1.56348746654514	rpart1	rpart fold 1 MSE=0.027	1	rpart	constant hard 178	#00BFFF
#00BFFF	2	-1.59786044453907	rpart1	rpart fold 1 MSE=0.025	1	rpart	constant hard 316	#00BFFF
#00BFFF	2	-1.63098613178923	rpart1	rpart fold 1 MSE=0.023	1	rpart	constant hard 562	#00BFFF
#00BFFF	2	-1.63145345641313	rpart1	rpart fold 1 MSE=0.023	1	rpart	constant hard 1000	#00BFFF
#00BFFF	2	-1.57900468860718	rpart2	rpart fold 2 MSE=0.026	2	rpart	constant hard 10	#00BFFF
#00BFFF	2	-1.57899406649972	rpart2	rpart fold 2 MSE=0.026	2	rpart	constant hard 18	#00BFFF
#00BFFF	2	-1.57466634733121	rpart2	rpart fold 2 MSE=0.027	2	rpart	constant hard 32	#00BFFF
#00BFFF	2	-1.54574543528455	rpart2	rpart fold 2 MSE=0.028	2	rpart	constant hard 56	#00BFFF
#00BFFF	2	-1.48290108501406	rpart2	rpart fold 2 MSE=0.033	2	rpart	constant hard 100	#00BFFF
#00BFFF	2	-1.52436819653908	rpart2	rpart fold 2 MSE=0.030	2	rpart	constant hard 178	#00BFFF
#00BFFF	2	-1.56107302443461	rpart2	rpart fold 2 MSE=0.027	2	rpart	constant hard 316	#00BFFF
#00BFFF	2	-1.56876571736448	rpart2	rpart fold 2 MSE=0.027	2	rpart	constant hard 562	#00BFFF
#00BFFF	2	-1.5746293090765	rpart2	rpart fold 2 MSE=0.027	2	rpart	constant hard 1000	#00BFFF
#00BFFF	2	-1.63206119962688	rpart3	rpart fold 3 MSE=0.023	3	rpart	constant hard 10	#00BFFF
#00BFFF	2	-1.65055746187282	rpart3	rpart fold 3 MSE=0.022	3	rpart	constant hard 18	#00BFFF
#00BFFF	2	-1.58865583637301	rpart3	rpart fold 3 MSE=0.026	3	rpart	constant hard 32	#00BFFF
#00BFFF	2	-1.61026225465003	rpart3	rpart fold 3 MSE=0.025	3	rpart	constant hard 56	#00BFFF
#00BFFF	2	-1.6191860161258	rpart3	rpart fold 3 MSE=0.024	3	rpart	constant hard 100	#00BFFF
#00BFFF	2	-1.64097434065291	rpart3	rpart fold 3 MSE=0.023	3	rpart	constant hard 178	#00BFFF
#00BFFF	2	-1.63826598101425	rpart3	rpart fold 3 MSE=0.023	3	rpart	constant hard 316	#00BFFF
#00BFFF	2	-1.64307903981713	rpart3	rpart fold 3 MSE=0.023	3	rpart	constant hard 562	#00BFFF
#00BFFF	2	-1.64988171337202	rpart3	rpart fold 3 MSE=0.022	3	rpart	constant hard 1000	#00BFFF
#00BFFF	2	-1.60010314367145	rpart4	rpart fold 4 MSE=0.025	4	rpart	constant hard 10	#00BFFF
#00BFFF	2	-1.61057677063657	rpart4	rpart fold 4 MSE=0.025	4	rpart	constant hard 18	#00BFFF
#00BFFF	2	-1.5827191723573	rpart4	rpart fold 4 MSE=0.026	4	rpart	constant hard 32	#00BFFF
#00BFFF	2	-1.56918722352316	rpart4	rpart fold 4 MSE=0.027	4	rpart	constant hard 56	#00BFFF
#00BFFF	2	-1.48828312686469	rpart4	rpart fold 4 MSE=0.032	4	rpart	constant hard 100	#00BFFF
#00BFFF	2	-1.55494725708826	rpart4	rpart fold 4 MSE=0.028	4	rpart	constant hard 178	#00BFFF
#00BFFF	2	-1.61488434389206	rpart4	rpart fold 4 MSE=0.024	4	rpart	constant hard 316	#00BFFF
#00BFFF	2	-1.61404584081718	rpart4	rpart fold 4 MSE=0.024	4	rpart	constant hard 562	#00BFFF
#00BFFF	2	-1.61298304875426	rpart4	rpart fold 4 MSE=0.024	4	rpart	constant hard 1000	#00BFFF
#00BFFF	2	-1.71163740416408	rpart5	rpart fold 5 MSE=0.019	5	rpart	constant hard 10	#00BFFF
#00BFFF	2	-1.72009349086484	rpart5	rpart fold 5 MSE=0.019	5	rpart	constant hard 18	#00BFFF
#00BFFF	2	-1.64138266768508	rpart5	rpart fold 5 MSE=0.023	5	rpart	constant hard 32	#00BFFF
#00BFFF	2	-1.64973851470769	rpart5	rpart fold 5 MSE=0.022	5	rpart	constant hard 56	#00BFFF
#00BFFF	2	-1.59732011847143	rpart5	rpart fold 5 MSE=0.025	5	rpart	constant hard 100	#00BFFF
#00BFFF	2	-1.60169222704676	rpart5	rpart fold 5 MSE=0.025	5	rpart	constant hard 178	#00BFFF
#00BFFF	2	-1.62523526717585	rpart5	rpart fold 5 MSE=0.024	5	rpart	constant hard 316	#00BFFF
#00BFFF	2	-1.70645054567091	rpart5	rpart fold 5 MSE=0.020	5	rpart	constant hard 562	#00BFFF
